17/08/18 09:00,VFL Brussels  -  VFL Stockholm,1:0,1:0
17/08/18 09:00,VFL Bern  -  VFL Paris,1:1,1:1
17/08/18 09:00,VFL Madrid  -  VFL Amsterdam,1:0,1:0
17/08/18 09:00,VFL Copenhagen  -  VFL Athens,1:0,1:0
17/08/18 09:00,VFL Lisbon  -  VFL Rome,1:0,2:0
17/08/18 09:00,VFL London  -  VFL Edinburgh,0:1,1:3
17/08/18 09:00,VFL Berlin  -  VFL Ankara,3:0,4:1
17/08/18 09:05,VFL Rome  -  VFL Vienna,1:1,5:1
17/08/18 09:05,VFL Ankara  -  VFL Madrid,0:0,1:0
17/08/18 09:05,VFL Amsterdam  -  VFL London,0:0,0:1
17/08/18 09:05,VFL Oslo  -  VFL Berlin,0:2,2:3
17/08/18 09:05,VFL Athens  -  VFL Bern,0:1,2:1
17/08/18 09:05,VFL Paris  -  VFL Brussels,2:1,4:1
17/08/18 09:05,VFL Stockholm  -  VFL Lisbon,1:0,1:2
17/08/18 09:05,VFL Edinburgh  -  VFL Copenhagen,0:0,1:0
17/08/18 09:10,VFL Berlin  -  VFL Rome,3:0,4:1
17/08/18 09:10,VFL Madrid  -  VFL Oslo,2:0,5:1
17/08/18 09:10,VFL Vienna  -  VFL Stockholm,0:0,0:2
17/08/18 09:10,VFL Brussels  -  VFL Athens,1:1,2:1
17/08/18 09:10,VFL Bern  -  VFL Copenhagen,0:0,0:0
17/08/18 09:10,VFL Amsterdam  -  VFL Edinburgh,1:0,3:0
17/08/18 09:10,VFL London  -  VFL Ankara,1:2,2:3
17/08/18 09:10,VFL Lisbon  -  VFL Paris,0:0,1:0
17/08/18 09:14,VFL Paris  -  VFL Vienna,1:0,3:0
17/08/18 09:14,VFL Edinburgh  -  VFL Bern,0:0,0:0
17/08/18 09:14,VFL Stockholm  -  VFL Berlin,1:3,1:3
17/08/18 09:14,VFL Athens  -  VFL Lisbon,1:0,1:0
17/08/18 09:14,VFL Ankara  -  VFL Amsterdam,0:0,1:0
17/08/18 09:14,VFL Rome  -  VFL Madrid,0:0,1:0
17/08/18 09:14,VFL Oslo  -  VFL London,1:0,1:0
17/08/18 09:14,VFL Copenhagen  -  VFL Brussels,0:0,0:3
17/08/18 09:19,VFL Brussels  -  VFL Bern,1:0,1:0
17/08/18 09:19,VFL London  -  VFL Rome,0:3,0:4
17/08/18 09:19,VFL Berlin  -  VFL Paris,1:1,1:2
17/08/18 09:19,VFL Lisbon  -  VFL Copenhagen,1:1,3:1
17/08/18 09:19,VFL Madrid  -  VFL Stockholm,2:1,4:1
17/08/18 09:19,VFL Vienna  -  VFL Athens,1:1,2:2
17/08/18 09:19,VFL Amsterdam  -  VFL Oslo,0:1,0:2
17/08/18 09:19,VFL Ankara  -  VFL Edinburgh,2:0,4:0
17/08/18 09:23,VFL Oslo  -  VFL Ankara,0:1,1:1
17/08/18 09:23,VFL Edinburgh  -  VFL Brussels,0:1,0:4
17/08/18 09:23,VFL Rome  -  VFL Amsterdam,2:0,4:1
17/08/18 09:23,VFL Stockholm  -  VFL London,1:0,2:0
17/08/18 09:23,VFL Athens  -  VFL Berlin,0:2,0:2
17/08/18 09:23,VFL Copenhagen  -  VFL Vienna,0:0,0:2
17/08/18 09:23,VFL Paris  -  VFL Madrid,0:4,3:4
17/08/18 09:23,VFL Bern  -  VFL Lisbon,0:1,0:2
17/08/18 09:28,VFL London  -  VFL Paris,1:0,2:0
17/08/18 09:28,VFL Oslo  -  VFL Edinburgh,0:0,2:0
17/08/18 09:28,VFL Madrid  -  VFL Athens,3:0,4:1
17/08/18 09:28,VFL Amsterdam  -  VFL Stockholm,0:0,1:1
17/08/18 09:28,VFL Ankara  -  VFL Rome,3:2,4:3
17/08/18 09:28,VFL Berlin  -  VFL Copenhagen,0:1,1:1
17/08/18 09:28,VFL Lisbon  -  VFL Brussels,0:0,0:0
17/08/18 09:28,VFL Vienna  -  VFL Bern,0:0,1:0
17/08/18 09:32,VFL Stockholm  -  VFL Ankara,1:0,3:0
17/08/18 09:32,VFL Copenhagen  -  VFL Madrid,0:2,0:2
17/08/18 09:32,VFL Edinburgh  -  VFL Lisbon,0:1,0:2
17/08/18 09:32,VFL Athens  -  VFL London,1:0,1:2
17/08/18 09:32,VFL Paris  -  VFL Amsterdam,0:1,1:3
17/08/18 09:32,VFL Brussels  -  VFL Vienna,0:1,0:2
17/08/18 09:32,VFL Bern  -  VFL Berlin,0:2,0:3
17/08/18 09:32,VFL Rome  -  VFL Oslo,1:1,4:1
17/08/18 09:37,VFL Ankara  -  VFL Paris,1:3,2:4
17/08/18 09:37,VFL Berlin  -  VFL Brussels,0:0,0:0
17/08/18 09:37,VFL Vienna  -  VFL Lisbon,0:2,0:3
17/08/18 09:37,VFL Amsterdam  -  VFL Athens,1:0,1:2
17/08/18 09:37,VFL Oslo  -  VFL Stockholm,1:0,2:0
17/08/18 09:37,VFL Rome  -  VFL Edinburgh,2:0,4:1
17/08/18 09:37,VFL London  -  VFL Copenhagen,0:0,1:0
17/08/18 09:37,VFL Madrid  -  VFL Bern,1:0,2:0
17/08/18 09:42,VFL Bern  -  VFL London,0:1,0:2
17/08/18 09:42,VFL Edinburgh  -  VFL Vienna,2:0,3:0
17/08/18 09:42,VFL Paris  -  VFL Oslo,0:0,1:1
17/08/18 09:42,VFL Copenhagen  -  VFL Amsterdam,1:0,3:0
17/08/18 09:42,VFL Athens  -  VFL Ankara,3:0,6:1
17/08/18 09:42,VFL Brussels  -  VFL Madrid,0:1,2:1
17/08/18 09:42,VFL Lisbon  -  VFL Berlin,1:2,2:2
17/08/18 09:42,VFL Stockholm  -  VFL Rome,3:0,4:2
17/08/18 09:46,VFL Ankara  -  VFL Copenhagen,0:0,1:1
17/08/18 09:46,VFL Madrid  -  VFL Lisbon,0:1,0:2
17/08/18 09:46,VFL Rome  -  VFL Paris,0:2,2:3
17/08/18 09:46,VFL Amsterdam  -  VFL Bern,2:0,4:0
17/08/18 09:46,VFL Oslo  -  VFL Athens,0:0,2:0
17/08/18 09:46,VFL London  -  VFL Brussels,0:0,0:1
17/08/18 09:46,VFL Berlin  -  VFL Vienna,1:0,3:0
17/08/18 09:46,VFL Stockholm  -  VFL Edinburgh,0:1,0:1
17/08/18 09:51,VFL Amsterdam  -  VFL Brussels,2:0,5:1
17/08/18 09:51,VFL Rome  -  VFL Athens,3:1,4:2
17/08/18 09:51,VFL London  -  VFL Lisbon,0:0,2:0
17/08/18 09:51,VFL Oslo  -  VFL Copenhagen,0:0,2:0
17/08/18 09:51,VFL Stockholm  -  VFL Paris,2:1,2:2
17/08/18 09:51,VFL Ankara  -  VFL Bern,1:0,1:0
17/08/18 09:51,VFL Madrid  -  VFL Vienna,2:0,3:0
17/08/18 09:51,VFL Edinburgh  -  VFL Berlin,1:1,1:2
17/08/18 09:55,VFL Bern  -  VFL Oslo,1:0,2:0
17/08/18 09:55,VFL Brussels  -  VFL Ankara,1:0,1:0
17/08/18 09:55,VFL Berlin  -  VFL Madrid,0:0,0:1
17/08/18 09:55,VFL Paris  -  VFL Edinburgh,2:0,2:0
17/08/18 09:55,VFL Vienna  -  VFL London,0:0,0:1
17/08/18 09:55,VFL Athens  -  VFL Stockholm,0:1,1:1
17/08/18 09:55,VFL Copenhagen  -  VFL Rome,0:2,1:2
17/08/18 09:55,VFL Lisbon  -  VFL Amsterdam,0:0,3:0
17/08/18 10:00,VFL Edinburgh  -  VFL Madrid,0:0,0:2
17/08/18 10:00,VFL London  -  VFL Berlin,2:1,3:2
17/08/18 10:00,VFL Oslo  -  VFL Brussels,0:0,0:1
17/08/18 10:00,VFL Amsterdam  -  VFL Vienna,0:0,1:0
17/08/18 10:00,VFL Rome  -  VFL Bern,2:2,3:3
17/08/18 10:00,VFL Stockholm  -  VFL Copenhagen,0:1,0:1
17/08/18 10:00,VFL Paris  -  VFL Athens,1:0,1:0
17/08/18 10:00,VFL Ankara  -  VFL Lisbon,2:0,4:0
17/08/18 10:05,VFL Madrid  -  VFL London,0:1,1:2
17/08/18 10:05,VFL Athens  -  VFL Edinburgh,0:2,0:3
17/08/18 10:05,VFL Copenhagen  -  VFL Paris,1:1,2:1
17/08/18 10:05,VFL Bern  -  VFL Stockholm,1:1,2:2
17/08/18 10:05,VFL Lisbon  -  VFL Oslo,0:1,1:1
17/08/18 10:05,VFL Vienna  -  VFL Ankara,1:1,1:1
17/08/18 10:05,VFL Berlin  -  VFL Amsterdam,1:0,1:1
17/08/18 10:05,VFL Brussels  -  VFL Rome,0:1,1:1
17/08/18 10:09,VFL Athens  -  VFL Copenhagen,1:0,2:0
17/08/18 10:09,VFL Rome  -  VFL Lisbon,0:0,1:0
17/08/18 10:09,VFL Stockholm  -  VFL Brussels,1:1,1:2
17/08/18 10:09,VFL Paris  -  VFL Bern,0:3,1:4
17/08/18 10:09,VFL Edinburgh  -  VFL London,3:0,5:0
17/08/18 10:09,VFL Oslo  -  VFL Vienna,0:1,0:1
17/08/18 10:09,VFL Ankara  -  VFL Berlin,2:0,2:0
17/08/18 10:09,VFL Amsterdam  -  VFL Madrid,2:2,3:3
17/08/18 10:14,VFL Lisbon  -  VFL Stockholm,0:1,1:1
17/08/18 10:14,VFL Bern  -  VFL Athens,0:0,1:1
17/08/18 10:14,VFL Copenhagen  -  VFL Edinburgh,0:1,0:1
17/08/18 10:14,VFL Brussels  -  VFL Paris,2:1,3:2
17/08/18 10:14,VFL London  -  VFL Amsterdam,1:1,1:1
17/08/18 10:14,VFL Berlin  -  VFL Oslo,1:2,1:3
17/08/18 10:14,VFL Madrid  -  VFL Ankara,3:0,5:1
17/08/18 10:14,VFL Vienna  -  VFL Rome,0:2,0:2
17/08/18 10:18,VFL Copenhagen  -  VFL Bern,0:0,0:1
17/08/18 10:18,VFL Ankara  -  VFL London,0:2,2:3
17/08/18 10:18,VFL Edinburgh  -  VFL Amsterdam,3:1,4:3
17/08/18 10:18,VFL Rome  -  VFL Berlin,2:1,3:2
17/08/18 10:18,VFL Athens  -  VFL Brussels,0:1,1:2
17/08/18 10:18,VFL Oslo  -  VFL Madrid,1:0,2:2
17/08/18 10:18,VFL Stockholm  -  VFL Vienna,1:0,1:2
17/08/18 10:18,VFL Paris  -  VFL Lisbon,0:3,0:4
17/08/18 10:23,VFL London  -  VFL Oslo,2:2,4:2
17/08/18 10:23,VFL Amsterdam  -  VFL Ankara,1:1,2:1
17/08/18 10:23,VFL Brussels  -  VFL Copenhagen,0:0,1:0
17/08/18 10:23,VFL Lisbon  -  VFL Athens,1:0,1:1
17/08/18 10:23,VFL Bern  -  VFL Edinburgh,1:0,2:2
17/08/18 10:23,VFL Vienna  -  VFL Paris,1:2,2:2
17/08/18 10:23,VFL Madrid  -  VFL Rome,1:2,1:2
17/08/18 10:23,VFL Berlin  -  VFL Stockholm,2:1,2:2
17/08/18 10:27,VFL Paris  -  VFL Berlin,0:1,1:2
17/08/18 10:27,VFL Copenhagen  -  VFL Lisbon,0:0,0:1
17/08/18 10:27,VFL Oslo  -  VFL Amsterdam,1:2,2:2
17/08/18 10:27,VFL Athens  -  VFL Vienna,0:0,1:0
17/08/18 10:27,VFL Bern  -  VFL Brussels,1:1,1:3
17/08/18 10:27,VFL Rome  -  VFL London,0:1,3:1
17/08/18 10:27,VFL Stockholm  -  VFL Madrid,0:2,0:2
17/08/18 10:27,VFL Edinburgh  -  VFL Ankara,1:1,1:2
17/08/18 10:32,VFL London  -  VFL Stockholm,2:0,4:0
17/08/18 10:32,VFL Lisbon  -  VFL Bern,0:0,1:0
17/08/18 10:32,VFL Vienna  -  VFL Copenhagen,0:0,0:0
17/08/18 10:32,VFL Amsterdam  -  VFL Rome,0:1,1:2
17/08/18 10:32,VFL Madrid  -  VFL Paris,2:1,4:1
17/08/18 10:32,VFL Berlin  -  VFL Athens,2:0,2:0
17/08/18 10:32,VFL Brussels  -  VFL Edinburgh,0:0,1:0
17/08/18 10:32,VFL Ankara  -  VFL Oslo,0:1,1:2
17/08/18 10:37,VFL Rome  -  VFL Ankara,3:0,3:1
17/08/18 10:37,VFL Brussels  -  VFL Lisbon,1:1,3:1
17/08/18 10:37,VFL Copenhagen  -  VFL Berlin,1:2,1:3
17/08/18 10:37,VFL Edinburgh  -  VFL Oslo,0:0,0:3
17/08/18 10:37,VFL Bern  -  VFL Vienna,0:2,0:2
17/08/18 10:37,VFL Paris  -  VFL London,0:0,1:1
17/08/18 10:37,VFL Stockholm  -  VFL Amsterdam,0:1,0:1
17/08/18 10:37,VFL Athens  -  VFL Madrid,2:2,2:4
17/08/18 10:41,VFL Lisbon  -  VFL Edinburgh,1:1,2:1
17/08/18 10:41,VFL Oslo  -  VFL Rome,1:0,1:0
17/08/18 10:41,VFL Berlin  -  VFL Bern,0:0,2:1
17/08/18 10:41,VFL Amsterdam  -  VFL Paris,2:2,2:2
17/08/18 10:41,VFL Madrid  -  VFL Copenhagen,1:0,2:0
17/08/18 10:41,VFL Vienna  -  VFL Brussels,1:0,3:3
17/08/18 10:41,VFL London  -  VFL Athens,2:1,3:1
17/08/18 10:41,VFL Ankara  -  VFL Stockholm,1:0,3:0
17/08/18 10:46,VFL Stockholm  -  VFL Oslo,1:0,2:1
17/08/18 10:46,VFL Edinburgh  -  VFL Rome,2:0,2:0
17/08/18 10:46,VFL Athens  -  VFL Amsterdam,0:1,1:2
17/08/18 10:46,VFL Brussels  -  VFL Berlin,0:0,0:1
17/08/18 10:46,VFL Copenhagen  -  VFL London,0:0,0:4
17/08/18 10:46,VFL Bern  -  VFL Madrid,0:0,1:1
17/08/18 10:46,VFL Lisbon  -  VFL Vienna,1:1,1:1
17/08/18 10:46,VFL Paris  -  VFL Ankara,3:0,4:2
17/08/18 10:50,VFL Vienna  -  VFL Edinburgh,1:0,2:0
17/08/18 10:50,VFL London  -  VFL Bern,2:1,2:1
17/08/18 10:50,VFL Berlin  -  VFL Lisbon,1:0,2:0
17/08/18 10:50,VFL Rome  -  VFL Stockholm,2:0,2:0
17/08/18 10:50,VFL Madrid  -  VFL Brussels,0:0,2:0
17/08/18 10:50,VFL Amsterdam  -  VFL Copenhagen,0:2,1:2
17/08/18 10:50,VFL Ankara  -  VFL Athens,0:1,2:2
17/08/18 10:50,VFL Oslo  -  VFL Paris,1:0,4:0
17/08/18 10:55,VFL Vienna  -  VFL Berlin,0:1,0:1
17/08/18 10:55,VFL Athens  -  VFL Oslo,0:0,1:0
17/08/18 10:55,VFL Paris  -  VFL Rome,0:1,0:1
17/08/18 10:55,VFL Brussels  -  VFL London,1:1,2:1
17/08/18 10:55,VFL Bern  -  VFL Amsterdam,2:2,2:3
17/08/18 10:55,VFL Lisbon  -  VFL Madrid,0:0,1:0
17/08/18 10:55,VFL Copenhagen  -  VFL Ankara,0:0,0:0
17/08/18 10:55,VFL Edinburgh  -  VFL Stockholm,1:0,1:0
17/08/18 06:21,VFL Amsterdam  -  VFL Lisbon,1:0,1:1
17/08/18 06:21,VFL Athens  -  VFL Brussels,0:0,0:0
17/08/18 06:21,VFL Rome  -  VFL Paris,1:1,3:1
17/08/18 06:21,VFL Edinburgh  -  VFL Ankara,1:0,2:2
17/08/18 06:21,VFL Bern  -  VFL Oslo,0:0,0:1
17/08/18 06:21,VFL Berlin  -  VFL Vienna,1:0,2:0
17/08/18 06:21,VFL Copenhagen  -  VFL Madrid,0:0,0:0
17/08/18 06:21,VFL Stockholm  -  VFL London,3:0,4:3
17/08/18 06:26,VFL Lisbon  -  VFL Berlin,2:0,5:1
17/08/18 06:26,VFL Madrid  -  VFL Rome,1:1,1:2
17/08/18 06:26,VFL Ankara  -  VFL Athens,1:0,3:0
17/08/18 06:26,VFL Brussels  -  VFL Bern,0:0,1:0
17/08/18 06:26,VFL London  -  VFL Edinburgh,1:0,1:0
17/08/18 06:26,VFL Paris  -  VFL Amsterdam,1:0,1:1
17/08/18 06:26,VFL Vienna  -  VFL Stockholm,0:0,0:0
17/08/18 06:26,VFL Oslo  -  VFL Copenhagen,2:0,2:0
17/08/18 06:30,VFL Amsterdam  -  VFL Madrid,0:0,1:0
17/08/18 06:30,VFL Copenhagen  -  VFL Brussels,0:0,0:0
17/08/18 06:30,VFL Bern  -  VFL Ankara,0:0,0:1
17/08/18 06:30,VFL Lisbon  -  VFL Vienna,2:0,2:0
17/08/18 06:30,VFL Edinburgh  -  VFL Stockholm,0:2,0:3
17/08/18 06:30,VFL Rome  -  VFL Oslo,1:1,3:1
17/08/18 06:30,VFL Berlin  -  VFL Paris,1:0,4:1
17/08/18 06:30,VFL Athens  -  VFL London,0:2,0:2
17/08/18 06:35,VFL Oslo  -  VFL Amsterdam,0:0,1:0
17/08/18 06:35,VFL London  -  VFL Bern,1:0,3:0
17/08/18 06:35,VFL Stockholm  -  VFL Athens,0:2,2:2
17/08/18 06:35,VFL Brussels  -  VFL Rome,0:0,1:1
17/08/18 06:35,VFL Madrid  -  VFL Berlin,2:2,4:2
17/08/18 06:35,VFL Vienna  -  VFL Edinburgh,0:1,0:2
17/08/18 06:35,VFL Paris  -  VFL Lisbon,1:2,1:3
17/08/18 06:35,VFL Ankara  -  VFL Copenhagen,0:0,0:0
17/08/18 06:39,VFL Berlin  -  VFL Oslo,1:1,1:1
17/08/18 06:39,VFL Bern  -  VFL Stockholm,2:0,4:0
17/08/18 06:39,VFL Athens  -  VFL Edinburgh,1:2,3:2
17/08/18 06:39,VFL Lisbon  -  VFL Madrid,0:2,1:2
17/08/18 06:39,VFL Amsterdam  -  VFL Brussels,0:0,0:0
17/08/18 06:39,VFL Copenhagen  -  VFL London,1:1,2:1
17/08/18 06:39,VFL Paris  -  VFL Vienna,1:0,2:0
17/08/18 06:39,VFL Rome  -  VFL Ankara,1:1,2:1
17/08/18 06:44,VFL Brussels  -  VFL Berlin,0:1,1:1
17/08/18 06:44,VFL Ankara  -  VFL Amsterdam,1:1,1:1
17/08/18 06:44,VFL Madrid  -  VFL Paris,0:0,0:0
17/08/18 06:44,VFL London  -  VFL Rome,2:1,4:1
17/08/18 06:44,VFL Stockholm  -  VFL Copenhagen,0:0,3:0
17/08/18 06:44,VFL Oslo  -  VFL Lisbon,0:0,0:0
17/08/18 06:44,VFL Vienna  -  VFL Athens,1:0,1:1
17/08/18 06:44,VFL Edinburgh  -  VFL Bern,0:0,2:1
17/08/18 06:49,VFL Rome  -  VFL Stockholm,2:0,3:1
17/08/18 06:49,VFL Madrid  -  VFL Vienna,1:0,1:2
17/08/18 06:49,VFL Berlin  -  VFL Ankara,3:1,3:2
17/08/18 06:49,VFL Paris  -  VFL Oslo,0:0,0:0
17/08/18 06:49,VFL Copenhagen  -  VFL Edinburgh,1:1,1:1
17/08/18 06:49,VFL Lisbon  -  VFL Brussels,0:0,1:0
17/08/18 06:49,VFL Amsterdam  -  VFL London,2:1,3:1
17/08/18 06:49,VFL Bern  -  VFL Athens,0:0,0:0
17/08/18 06:53,VFL Stockholm  -  VFL Amsterdam,0:0,0:1
17/08/18 06:53,VFL Ankara  -  VFL Lisbon,0:1,0:1
17/08/18 06:53,VFL Edinburgh  -  VFL Rome,0:0,1:2
17/08/18 06:53,VFL Vienna  -  VFL Bern,1:0,3:0
17/08/18 06:53,VFL Athens  -  VFL Copenhagen,1:0,2:0
17/08/18 06:53,VFL Brussels  -  VFL Paris,2:0,2:0
17/08/18 06:53,VFL London  -  VFL Berlin,0:0,1:2
17/08/18 06:53,VFL Oslo  -  VFL Madrid,1:0,1:0
17/08/18 06:58,VFL Amsterdam  -  VFL Edinburgh,1:0,2:0
17/08/18 06:58,VFL Madrid  -  VFL Brussels,0:0,0:0
17/08/18 06:58,VFL Berlin  -  VFL Stockholm,1:1,3:1
17/08/18 06:58,VFL Oslo  -  VFL Vienna,0:0,3:0
17/08/18 06:58,VFL Rome  -  VFL Athens,1:0,3:0
17/08/18 06:58,VFL Lisbon  -  VFL London,4:0,4:2
17/08/18 06:58,VFL Copenhagen  -  VFL Bern,0:1,0:1
17/08/18 06:58,VFL Paris  -  VFL Ankara,0:0,1:0
17/08/18 07:02,VFL Athens  -  VFL Amsterdam,0:3,1:4
17/08/18 07:02,VFL London  -  VFL Paris,2:1,2:1
17/08/18 07:02,VFL Brussels  -  VFL Oslo,0:2,1:2
17/08/18 07:02,VFL Bern  -  VFL Rome,0:1,0:1
17/08/18 07:02,VFL Stockholm  -  VFL Lisbon,1:0,1:1
17/08/18 07:02,VFL Vienna  -  VFL Copenhagen,1:0,1:1
17/08/18 07:02,VFL Ankara  -  VFL Madrid,0:1,0:3
17/08/18 07:02,VFL Edinburgh  -  VFL Berlin,0:0,1:3
17/08/18 07:07,VFL Madrid  -  VFL London,1:1,2:2
17/08/18 07:07,VFL Paris  -  VFL Stockholm,2:1,3:1
17/08/18 07:07,VFL Berlin  -  VFL Athens,1:1,2:1
17/08/18 07:07,VFL Oslo  -  VFL Ankara,2:0,4:0
17/08/18 07:07,VFL Lisbon  -  VFL Edinburgh,1:0,3:0
17/08/18 07:07,VFL Amsterdam  -  VFL Bern,1:0,1:1
17/08/18 07:07,VFL Rome  -  VFL Copenhagen,0:0,1:0
17/08/18 07:07,VFL Brussels  -  VFL Vienna,0:0,0:0
17/08/18 07:11,VFL Stockholm  -  VFL Madrid,0:3,0:5
17/08/18 07:11,VFL Edinburgh  -  VFL Paris,0:0,0:1
17/08/18 07:11,VFL Ankara  -  VFL Brussels,1:2,2:2
17/08/18 07:11,VFL Vienna  -  VFL Rome,0:1,1:2
17/08/18 07:11,VFL London  -  VFL Oslo,0:0,2:0
17/08/18 07:11,VFL Athens  -  VFL Lisbon,0:1,0:1
17/08/18 07:11,VFL Bern  -  VFL Berlin,1:1,1:1
17/08/18 07:11,VFL Copenhagen  -  VFL Amsterdam,0:2,0:4
17/08/18 07:16,VFL Lisbon  -  VFL Bern,1:0,3:0
17/08/18 07:16,VFL Brussels  -  VFL London,0:2,1:3
17/08/18 07:16,VFL Madrid  -  VFL Edinburgh,0:0,0:0
17/08/18 07:16,VFL Ankara  -  VFL Vienna,0:0,0:0
17/08/18 07:16,VFL Paris  -  VFL Athens,2:0,3:1
17/08/18 07:16,VFL Oslo  -  VFL Stockholm,0:1,1:1
17/08/18 07:16,VFL Amsterdam  -  VFL Rome,2:1,3:1
17/08/18 07:16,VFL Berlin  -  VFL Copenhagen,1:0,1:0
17/08/18 07:21,VFL Edinburgh  -  VFL Oslo,2:0,2:1
17/08/18 07:21,VFL Stockholm  -  VFL Brussels,0:0,1:1
17/08/18 07:21,VFL Rome  -  VFL Berlin,0:1,0:4
17/08/18 07:21,VFL Copenhagen  -  VFL Lisbon,1:0,1:0
17/08/18 07:21,VFL Bern  -  VFL Paris,0:0,0:0
17/08/18 07:21,VFL Athens  -  VFL Madrid,1:0,2:2
17/08/18 07:21,VFL London  -  VFL Ankara,0:0,0:0
17/08/18 07:21,VFL Vienna  -  VFL Amsterdam,1:0,2:1
17/08/18 07:25,VFL London  -  VFL Vienna,2:0,3:0
17/08/18 07:25,VFL Ankara  -  VFL Stockholm,2:1,3:2
17/08/18 07:25,VFL Madrid  -  VFL Bern,1:0,1:0
17/08/18 07:25,VFL Oslo  -  VFL Athens,2:1,4:2
17/08/18 07:25,VFL Lisbon  -  VFL Rome,0:0,1:0
17/08/18 07:25,VFL Paris  -  VFL Copenhagen,2:1,3:1
17/08/18 07:25,VFL Berlin  -  VFL Amsterdam,0:0,0:0
17/08/18 07:25,VFL Brussels  -  VFL Edinburgh,2:0,2:1
17/08/18 07:30,VFL Lisbon  -  VFL Amsterdam,1:0,1:0
17/08/18 07:30,VFL Ankara  -  VFL Edinburgh,1:1,1:2
17/08/18 07:30,VFL Vienna  -  VFL Berlin,0:0,0:0
17/08/18 07:30,VFL Oslo  -  VFL Bern,1:1,2:2
17/08/18 07:30,VFL Paris  -  VFL Rome,0:1,0:1
17/08/18 07:30,VFL Madrid  -  VFL Copenhagen,0:1,2:1
17/08/18 07:30,VFL London  -  VFL Stockholm,1:0,2:2
17/08/18 07:30,VFL Brussels  -  VFL Athens,2:0,3:0
17/08/18 07:34,VFL Stockholm  -  VFL Vienna,1:0,2:1
17/08/18 07:34,VFL Rome  -  VFL Madrid,0:0,0:0
17/08/18 07:34,VFL Bern  -  VFL Brussels,0:1,1:1
17/08/18 07:34,VFL Athens  -  VFL Ankara,0:1,0:1
17/08/18 07:34,VFL Amsterdam  -  VFL Paris,1:0,3:0
17/08/18 07:34,VFL Berlin  -  VFL Lisbon,3:0,3:0
17/08/18 07:34,VFL Copenhagen  -  VFL Oslo,0:0,0:0
17/08/18 07:34,VFL Edinburgh  -  VFL London,0:0,0:1
17/08/18 07:39,VFL Stockholm  -  VFL Edinburgh,1:0,2:0
17/08/18 07:39,VFL Madrid  -  VFL Amsterdam,1:0,2:0
17/08/18 07:39,VFL Brussels  -  VFL Copenhagen,2:0,2:0
17/08/18 07:39,VFL Paris  -  VFL Berlin,1:0,1:0
17/08/18 07:39,VFL London  -  VFL Athens,2:0,5:0
17/08/18 07:39,VFL Ankara  -  VFL Bern,0:0,1:0
17/08/18 07:39,VFL Oslo  -  VFL Rome,0:0,2:0
17/08/18 07:39,VFL Vienna  -  VFL Lisbon,0:0,1:1
17/08/18 07:44,VFL Amsterdam  -  VFL Oslo,1:1,1:1
17/08/18 07:44,VFL Edinburgh  -  VFL Vienna,0:1,0:1
17/08/18 07:44,VFL Athens  -  VFL Stockholm,1:0,2:2
