01/09/18 11:05,VFL Brussels  -  VFL Athens,0:0,1:0
01/09/18 11:05,VFL Lisbon  -  VFL Berlin,2:0,5:1
01/09/18 11:05,VFL Vienna  -  VFL Bern,0:1,1:1
01/09/18 11:05,VFL Stockholm  -  VFL Edinburgh,0:1,0:3
01/09/18 11:05,VFL Amsterdam  -  VFL Ankara,0:0,0:0
01/09/18 11:05,VFL Paris  -  VFL London,0:2,1:3
01/09/18 11:10,VFL Bern  -  VFL Stockholm,2:1,2:3
01/09/18 11:10,VFL Edinburgh  -  VFL Oslo,0:2,2:3
01/09/18 11:10,VFL Athens  -  VFL Paris,1:0,1:0
01/09/18 11:10,VFL Madrid  -  VFL Vienna,0:0,0:1
01/09/18 11:10,VFL London  -  VFL Amsterdam,1:1,2:2
01/09/18 11:10,VFL Ankara  -  VFL Copenhagen,1:1,2:2
01/09/18 11:10,VFL Berlin  -  VFL Brussels,0:1,1:2
01/09/18 11:10,VFL Rome  -  VFL Lisbon,1:1,1:1
01/09/18 11:14,VFL Lisbon  -  VFL Edinburgh,2:0,3:0
01/09/18 11:14,VFL Oslo  -  VFL Bern,1:0,2:0
01/09/18 11:14,VFL Berlin  -  VFL Rome,0:0,2:3
01/09/18 11:14,VFL Copenhagen  -  VFL London,1:0,2:0
01/09/18 11:14,VFL Brussels  -  VFL Paris,0:1,0:2
01/09/18 11:14,VFL Vienna  -  VFL Ankara,1:0,1:1
01/09/18 11:14,VFL Stockholm  -  VFL Madrid,0:1,0:1
01/09/18 11:14,VFL Amsterdam  -  VFL Athens,4:0,5:1
01/09/18 11:19,VFL Ankara  -  VFL Stockholm,1:1,2:2
01/09/18 11:19,VFL Paris  -  VFL Amsterdam,0:0,0:1
01/09/18 11:19,VFL London  -  VFL Vienna,0:1,0:2
01/09/18 11:19,VFL Edinburgh  -  VFL Berlin,0:0,1:1
01/09/18 11:19,VFL Bern  -  VFL Lisbon,1:1,2:1
01/09/18 11:19,VFL Madrid  -  VFL Oslo,1:0,1:0
01/09/18 11:19,VFL Athens  -  VFL Copenhagen,0:0,0:0
01/09/18 11:19,VFL Rome  -  VFL Brussels,1:0,1:1
01/09/18 11:23,VFL Oslo  -  VFL Ankara,0:0,1:0
01/09/18 11:23,VFL Vienna  -  VFL Athens,1:0,1:0
01/09/18 11:23,VFL Brussels  -  VFL Amsterdam,1:0,2:0
01/09/18 11:23,VFL Lisbon  -  VFL Madrid,1:0,3:0
01/09/18 11:23,VFL Stockholm  -  VFL London,2:0,2:1
01/09/18 11:23,VFL Rome  -  VFL Edinburgh,0:1,1:1
01/09/18 11:23,VFL Berlin  -  VFL Bern,0:0,0:0
01/09/18 11:23,VFL Copenhagen  -  VFL Paris,0:0,0:0
01/09/18 11:28,VFL Paris  -  VFL Vienna,0:0,2:1
01/09/18 11:28,VFL Amsterdam  -  VFL Copenhagen,0:2,1:3
01/09/18 11:28,VFL Madrid  -  VFL Berlin,0:0,0:1
01/09/18 11:28,VFL London  -  VFL Oslo,1:1,3:2
01/09/18 11:28,VFL Edinburgh  -  VFL Brussels,0:1,1:2
01/09/18 11:28,VFL Bern  -  VFL Rome,0:0,1:1
01/09/18 11:28,VFL Ankara  -  VFL Lisbon,0:0,0:0
01/09/18 11:28,VFL Athens  -  VFL Stockholm,0:1,1:1
01/09/18 11:33,VFL Vienna  -  VFL Amsterdam,0:1,0:2
01/09/18 11:33,VFL Berlin  -  VFL Ankara,1:1,2:1
01/09/18 11:33,VFL Oslo  -  VFL Athens,0:0,0:1
01/09/18 11:33,VFL Brussels  -  VFL Copenhagen,1:0,2:0
01/09/18 11:33,VFL Rome  -  VFL Madrid,2:2,3:2
01/09/18 11:33,VFL Edinburgh  -  VFL Bern,0:1,0:2
01/09/18 11:33,VFL Stockholm  -  VFL Paris,1:0,2:0
01/09/18 11:33,VFL Lisbon  -  VFL London,2:0,3:1
01/09/18 11:37,VFL London  -  VFL Berlin,0:1,0:1
01/09/18 11:37,VFL Copenhagen  -  VFL Vienna,1:0,2:0
01/09/18 11:37,VFL Ankara  -  VFL Rome,0:1,1:2
01/09/18 11:37,VFL Paris  -  VFL Oslo,0:0,0:2
01/09/18 11:37,VFL Madrid  -  VFL Edinburgh,3:0,4:0
01/09/18 11:37,VFL Bern  -  VFL Brussels,0:0,1:0
01/09/18 11:37,VFL Athens  -  VFL Lisbon,0:1,0:1
01/09/18 11:37,VFL Amsterdam  -  VFL Stockholm,0:0,0:0
01/09/18 11:42,VFL Bern  -  VFL Madrid,0:0,1:1
01/09/18 11:42,VFL Berlin  -  VFL Athens,2:1,5:1
01/09/18 11:42,VFL Rome  -  VFL London,4:0,5:1
01/09/18 11:42,VFL Stockholm  -  VFL Copenhagen,0:1,0:1
01/09/18 11:42,VFL Lisbon  -  VFL Paris,0:0,1:0
01/09/18 11:42,VFL Edinburgh  -  VFL Ankara,0:0,0:0
01/09/18 11:42,VFL Brussels  -  VFL Vienna,1:0,1:2
01/09/18 11:42,VFL Oslo  -  VFL Amsterdam,0:1,0:2
01/09/18 11:46,VFL Vienna  -  VFL Stockholm,0:0,1:0
01/09/18 11:46,VFL Ankara  -  VFL Bern,0:0,1:0
01/09/18 11:46,VFL Copenhagen  -  VFL Oslo,1:1,1:1
01/09/18 11:46,VFL London  -  VFL Edinburgh,1:0,3:0
01/09/18 11:46,VFL Madrid  -  VFL Brussels,2:1,2:3
01/09/18 11:46,VFL Athens  -  VFL Rome,0:1,0:3
01/09/18 11:46,VFL Paris  -  VFL Berlin,1:1,1:1
01/09/18 11:46,VFL Amsterdam  -  VFL Lisbon,0:0,0:0
01/09/18 11:51,VFL Madrid  -  VFL Ankara,1:0,2:0
01/09/18 11:51,VFL Berlin  -  VFL Amsterdam,0:0,1:0
01/09/18 11:51,VFL Oslo  -  VFL Vienna,0:0,1:0
01/09/18 11:51,VFL Edinburgh  -  VFL Athens,1:0,1:4
01/09/18 11:51,VFL Brussels  -  VFL Stockholm,0:0,2:0
01/09/18 11:51,VFL Bern  -  VFL London,0:0,0:2
01/09/18 11:51,VFL Rome  -  VFL Paris,2:0,2:0
01/09/18 11:51,VFL Lisbon  -  VFL Copenhagen,1:0,2:1
30/08/18 22:23,VFL London  -  VFL Oslo,0:1,1:2
30/08/18 22:23,VFL Amsterdam  -  VFL Lisbon,0:0,1:0
30/08/18 22:23,VFL Stockholm  -  VFL Vienna,2:0,3:0
30/08/18 22:23,VFL Rome  -  VFL Paris,3:0,3:1
30/08/18 22:23,VFL Bern  -  VFL Madrid,1:0,1:2
30/08/18 22:23,VFL Athens  -  VFL Edinburgh,0:1,2:2
30/08/18 22:23,VFL Ankara  -  VFL Copenhagen,0:0,0:0
30/08/18 22:23,VFL Brussels  -  VFL Berlin,0:1,0:3
30/08/18 22:28,VFL Lisbon  -  VFL Athens,1:0,3:0
30/08/18 22:28,VFL Berlin  -  VFL Ankara,0:0,2:0
30/08/18 22:28,VFL Vienna  -  VFL Brussels,0:1,1:2
30/08/18 22:28,VFL Paris  -  VFL Bern,0:1,0:3
30/08/18 22:28,VFL Oslo  -  VFL Rome,1:0,2:0
30/08/18 22:28,VFL Copenhagen  -  VFL Amsterdam,0:0,0:0
30/08/18 22:28,VFL Madrid  -  VFL Stockholm,2:0,2:0
30/08/18 22:28,VFL Edinburgh  -  VFL London,0:1,0:2
30/08/18 22:32,VFL Edinburgh  -  VFL Oslo,0:0,0:1
30/08/18 22:32,VFL Bern  -  VFL Rome,0:1,0:2
30/08/18 22:32,VFL Athens  -  VFL Copenhagen,3:0,3:0
30/08/18 22:32,VFL Brussels  -  VFL Madrid,1:0,3:1
30/08/18 22:32,VFL Amsterdam  -  VFL Berlin,1:0,2:0
30/08/18 22:32,VFL Ankara  -  VFL Vienna,2:0,3:1
30/08/18 22:32,VFL London  -  VFL Lisbon,0:0,1:0
30/08/18 22:32,VFL Stockholm  -  VFL Paris,0:0,2:0
30/08/18 22:37,VFL Madrid  -  VFL Ankara,3:0,5:0
30/08/18 22:37,VFL Lisbon  -  VFL Edinburgh,2:0,6:0
30/08/18 22:37,VFL Berlin  -  VFL Athens,1:0,1:0
30/08/18 22:37,VFL Oslo  -  VFL Bern,2:2,5:2
30/08/18 22:37,VFL Vienna  -  VFL Amsterdam,0:1,0:2
30/08/18 22:37,VFL Rome  -  VFL Stockholm,1:1,2:1
30/08/18 22:37,VFL Paris  -  VFL Brussels,0:0,0:0
30/08/18 22:37,VFL Copenhagen  -  VFL London,0:1,1:1
30/08/18 22:41,VFL Brussels  -  VFL Rome,0:1,1:2
30/08/18 22:41,VFL Lisbon  -  VFL Oslo,0:0,0:0
30/08/18 22:41,VFL Stockholm  -  VFL Bern,2:0,2:2
30/08/18 22:41,VFL Ankara  -  VFL Paris,1:0,1:1
30/08/18 22:41,VFL Amsterdam  -  VFL Madrid,0:0,0:1
30/08/18 22:41,VFL Athens  -  VFL Vienna,1:0,2:0
30/08/18 22:41,VFL London  -  VFL Berlin,1:1,1:1
30/08/18 22:41,VFL Edinburgh  -  VFL Copenhagen,0:0,0:0
30/08/18 22:46,VFL Rome  -  VFL Ankara,1:0,3:1
30/08/18 22:46,VFL Berlin  -  VFL Edinburgh,1:2,3:3
30/08/18 22:46,VFL Madrid  -  VFL Athens,2:0,4:1
30/08/18 22:46,VFL Vienna  -  VFL London,0:1,0:2
30/08/18 22:46,VFL Oslo  -  VFL Stockholm,2:1,3:2
30/08/18 22:46,VFL Bern  -  VFL Brussels,0:1,0:3
30/08/18 22:46,VFL Paris  -  VFL Amsterdam,1:0,2:0
30/08/18 22:46,VFL Copenhagen  -  VFL Lisbon,0:1,0:1
30/08/18 22:51,VFL Lisbon  -  VFL Berlin,1:1,2:1
30/08/18 22:51,VFL London  -  VFL Madrid,1:2,5:2
30/08/18 22:51,VFL Copenhagen  -  VFL Oslo,0:2,1:2
30/08/18 22:51,VFL Athens  -  VFL Paris,2:0,2:0
30/08/18 22:51,VFL Amsterdam  -  VFL Rome,1:1,2:2
30/08/18 22:51,VFL Edinburgh  -  VFL Vienna,0:0,1:0
30/08/18 22:51,VFL Ankara  -  VFL Bern,0:0,0:1
30/08/18 22:51,VFL Brussels  -  VFL Stockholm,0:1,1:1
30/08/18 22:55,VFL Vienna  -  VFL Lisbon,0:0,1:0
30/08/18 22:55,VFL Oslo  -  VFL Brussels,0:0,1:0
30/08/18 22:55,VFL Berlin  -  VFL Copenhagen,3:0,4:1
30/08/18 22:55,VFL Rome  -  VFL Athens,1:0,2:1
30/08/18 22:55,VFL Bern  -  VFL Amsterdam,1:1,1:2
30/08/18 22:55,VFL Paris  -  VFL London,0:0,0:3
30/08/18 22:55,VFL Stockholm  -  VFL Ankara,3:0,4:1
30/08/18 22:55,VFL Madrid  -  VFL Edinburgh,3:1,3:2
30/08/18 23:00,VFL Lisbon  -  VFL Madrid,0:0,0:2
30/08/18 23:00,VFL Berlin  -  VFL Oslo,0:0,0:1
30/08/18 23:00,VFL Ankara  -  VFL Brussels,0:0,0:0
30/08/18 23:00,VFL Edinburgh  -  VFL Paris,0:1,1:1
30/08/18 23:00,VFL Copenhagen  -  VFL Vienna,0:0,0:0
30/08/18 23:00,VFL Athens  -  VFL Bern,0:1,1:2
30/08/18 23:00,VFL London  -  VFL Rome,0:0,1:0
30/08/18 23:00,VFL Amsterdam  -  VFL Stockholm,2:0,2:0
30/08/18 23:04,VFL Vienna  -  VFL Berlin,0:0,0:4
30/08/18 23:04,VFL Brussels  -  VFL Amsterdam,1:0,2:0
30/08/18 23:04,VFL Rome  -  VFL Edinburgh,1:0,2:1
30/08/18 23:04,VFL Madrid  -  VFL Copenhagen,2:0,3:0
30/08/18 23:04,VFL Oslo  -  VFL Ankara,1:0,1:0
30/08/18 23:04,VFL Stockholm  -  VFL Athens,1:1,1:1
30/08/18 23:04,VFL Bern  -  VFL London,1:3,2:4
30/08/18 23:04,VFL Paris  -  VFL Lisbon,0:0,0:0
30/08/18 23:09,VFL Edinburgh  -  VFL Bern,2:0,2:1
30/08/18 23:09,VFL Vienna  -  VFL Oslo,2:1,2:2
30/08/18 23:09,VFL Lisbon  -  VFL Rome,1:1,2:2
30/08/18 23:09,VFL Athens  -  VFL Brussels,1:0,2:1
30/08/18 23:09,VFL Copenhagen  -  VFL Paris,0:1,1:1
30/08/18 23:09,VFL Amsterdam  -  VFL Ankara,1:0,1:1
30/08/18 23:09,VFL London  -  VFL Stockholm,1:2,1:4
30/08/18 23:09,VFL Berlin  -  VFL Madrid,3:2,4:2
30/08/18 23:13,VFL Stockholm  -  VFL Edinburgh,0:1,2:1
30/08/18 23:13,VFL Brussels  -  VFL London,0:0,0:0
30/08/18 23:13,VFL Oslo  -  VFL Amsterdam,0:2,1:3
30/08/18 23:13,VFL Rome  -  VFL Copenhagen,1:0,1:0
30/08/18 23:13,VFL Paris  -  VFL Berlin,2:0,2:4
30/08/18 23:13,VFL Madrid  -  VFL Vienna,1:1,2:1
30/08/18 23:13,VFL Bern  -  VFL Lisbon,0:2,0:3
30/08/18 23:13,VFL Ankara  -  VFL Athens,0:0,0:2
30/08/18 23:18,VFL Copenhagen  -  VFL Bern,1:0,1:0
30/08/18 23:18,VFL Edinburgh  -  VFL Brussels,0:0,0:0
30/08/18 23:18,VFL London  -  VFL Ankara,0:0,0:1
30/08/18 23:18,VFL Berlin  -  VFL Rome,1:0,2:1
30/08/18 23:18,VFL Lisbon  -  VFL Stockholm,1:0,3:0
30/08/18 23:18,VFL Athens  -  VFL Amsterdam,0:1,0:2
30/08/18 23:18,VFL Vienna  -  VFL Paris,0:0,0:0
30/08/18 23:18,VFL Madrid  -  VFL Oslo,2:0,3:1
30/08/18 23:23,VFL Rome  -  VFL Vienna,1:0,1:0
30/08/18 23:23,VFL Ankara  -  VFL Edinburgh,0:2,0:2
30/08/18 23:23,VFL Bern  -  VFL Berlin,1:1,1:1
30/08/18 23:23,VFL Stockholm  -  VFL Copenhagen,1:0,2:0
30/08/18 23:23,VFL Brussels  -  VFL Lisbon,0:1,0:2
30/08/18 23:23,VFL Paris  -  VFL Madrid,1:0,1:1
30/08/18 23:23,VFL Amsterdam  -  VFL London,2:0,3:1
30/08/18 23:23,VFL Oslo  -  VFL Athens,1:0,2:0
30/08/18 23:27,VFL London  -  VFL Athens,0:0,0:2
30/08/18 23:27,VFL Paris  -  VFL Oslo,0:1,2:2
30/08/18 23:27,VFL Copenhagen  -  VFL Brussels,0:1,0:1
30/08/18 23:27,VFL Berlin  -  VFL Stockholm,1:0,4:0
30/08/18 23:27,VFL Edinburgh  -  VFL Amsterdam,1:0,2:1
30/08/18 23:27,VFL Lisbon  -  VFL Ankara,0:0,0:0
30/08/18 23:27,VFL Vienna  -  VFL Bern,2:0,2:1
30/08/18 23:27,VFL Madrid  -  VFL Rome,2:1,2:1
30/08/18 23:32,VFL Paris  -  VFL Rome,1:1,3:2
30/08/18 23:32,VFL Lisbon  -  VFL Amsterdam,1:1,1:2
30/08/18 23:32,VFL Berlin  -  VFL Brussels,0:2,0:2
30/08/18 23:32,VFL Vienna  -  VFL Stockholm,0:2,1:2
30/08/18 23:32,VFL Madrid  -  VFL Bern,1:1,2:3
30/08/18 23:32,VFL Copenhagen  -  VFL Ankara,1:1,2:1
30/08/18 23:32,VFL Oslo  -  VFL London,3:1,5:1
30/08/18 23:32,VFL Edinburgh  -  VFL Athens,1:1,1:2
30/08/18 23:36,VFL Ankara  -  VFL Berlin,0:0,0:1
30/08/18 23:36,VFL Athens  -  VFL Lisbon,0:2,1:3
30/08/18 23:36,VFL Rome  -  VFL Oslo,2:2,3:2
30/08/18 23:36,VFL Amsterdam  -  VFL Copenhagen,1:0,1:1
30/08/18 23:36,VFL Bern  -  VFL Paris,0:0,0:0
30/08/18 23:36,VFL London  -  VFL Edinburgh,2:0,4:0
30/08/18 23:36,VFL Brussels  -  VFL Vienna,2:0,3:0
30/08/18 23:36,VFL Stockholm  -  VFL Madrid,2:1,4:2
30/08/18 23:41,VFL Oslo  -  VFL Edinburgh,3:0,6:0
30/08/18 23:41,VFL Vienna  -  VFL Ankara,1:1,1:2
30/08/18 23:41,VFL Copenhagen  -  VFL Athens,1:0,1:0
30/08/18 23:41,VFL Rome  -  VFL Bern,3:0,3:1
30/08/18 23:41,VFL Lisbon  -  VFL London,1:1,1:2
30/08/18 23:41,VFL Berlin  -  VFL Amsterdam,0:0,0:0
30/08/18 23:41,VFL Madrid  -  VFL Brussels,2:0,3:0
30/08/18 23:41,VFL Paris  -  VFL Stockholm,1:2,1:2
30/08/18 23:46,VFL Stockholm  -  VFL Rome,1:1,1:2
30/08/18 23:46,VFL Ankara  -  VFL Madrid,0:2,0:5
30/08/18 23:46,VFL Bern  -  VFL Oslo,0:0,0:0
